input,output,text
Hillary Clinton Accomplishment of the Day: extended full military health benefits to reservists and National Guard members. #SemST ,yes,"Input: Hillary Clinton Accomplishment of the Day: extended full military health benefits to reservists and National Guard members. #SemST  Answer: yes
"
@user Many of us r near ruin! #SaveTheMiddleClass #PresidentHillaryClinton #StopOutSourcing #SemST ,yes,"Input: @user Many of us r near ruin! #SaveTheMiddleClass #PresidentHillaryClinton #StopOutSourcing #SemST  Answer: yes
"
"Hey!!! If anyone wants to help with the Hillary camp at Charlotte pride, let me know!!! #nc #pride #lgbt #SemST ",yes,"Input: Hey!!! If anyone wants to help with the Hillary camp at Charlotte pride, let me know!!! #nc #pride #lgbt #SemST  Answer: yes
"
when i get married to my partner i want @user to be my maid of honor!  #govote #girlpower #lovewins #SemST ,yes,"Input: when i get married to my partner i want @user to be my maid of honor!  #govote #girlpower #lovewins #SemST  Answer: yes
"
"I stand with @user I know she is for women, poor,children, middle class and GUN CONTROL. #SemST ",yes,"Input: I stand with @user I know she is for women, poor,children, middle class and GUN CONTROL. #SemST  Answer: yes
"
"It's time that we move from good words to good works, from sound bites to sound solutions.--@HillaryClinton #ReadyForHillary #SemST ",yes,"Input: It's time that we move from good words to good works, from sound bites to sound solutions.--@HillaryClinton #ReadyForHillary #SemST  Answer: yes
"
@user made me proud today!  Nothing like reinforcing what I already knew!  #SemST ,yes,"Input: @user made me proud today!  Nothing like reinforcing what I already knew!  #SemST  Answer: yes
"
Proud of @user for supporting stronger gun control measures. #ReadyForHillary #SemST ,yes,"Input: Proud of @user for supporting stronger gun control measures. #ReadyForHillary #SemST  Answer: yes
"
My whole day is revolving around @user 's interview with @user on @user and I'm okay with that! #SemST ,yes,"Input: My whole day is revolving around @user 's interview with @user on @user and I'm okay with that! #SemST  Answer: yes
"
"She's smarter and works harder . Empty accusations,inferences,gossip and rumors are rubbish. #SemST ",yes,"Input: She's smarter and works harder . Empty accusations,inferences,gossip and rumors are rubbish. #SemST  Answer: yes
"
@user @user hope to see her in NC soon #SemST ,yes,"Input: @user @user hope to see her in NC soon #SemST  Answer: yes
"
"@user Your committee has NOTHING!, 4 other committees found NOTHING! UR wasting our money on a witch hunt. #HillaryClinton #SemST ",yes,"Input: @user Your committee has NOTHING!, 4 other committees found NOTHING! UR wasting our money on a witch hunt. #HillaryClinton #SemST  Answer: yes
"
@user because clearly @user is a champion for us all. #SemST ,yes,"Input: @user because clearly @user is a champion for us all. #SemST  Answer: yes
"
Jeb Bush says Americans should work longer hours. I'll do just that... TO ELECT HILLARY CLINTON! #SemST ,yes,"Input: Jeb Bush says Americans should work longer hours. I'll do just that... TO ELECT HILLARY CLINTON! #SemST  Answer: yes
"
@user the @user speaks of women in leadership roles bringing about a more compassionate world. #potus #SemST ,yes,"Input: @user the @user speaks of women in leadership roles bringing about a more compassionate world. #potus #SemST  Answer: yes
"
@user Didn't realize I was in a Republican echo chamber of faux scandals! Ask Gowdy to #Releasethetranscript  #ITrustHillary #SemST ,yes,"Input: @user Didn't realize I was in a Republican echo chamber of faux scandals! Ask Gowdy to #Releasethetranscript  #ITrustHillary #SemST  Answer: yes
"
@user great job on @user interview today.  Fuck stupid MSM. Go #SemST ,yes,"Input: @user great job on @user interview today.  Fuck stupid MSM. Go #SemST  Answer: yes
"
"@user is plain amazing, humble, smart and confident! Let's get it Mrs. President! #HillaryClinton #SemST ",yes,"Input: @user is plain amazing, humble, smart and confident! Let's get it Mrs. President! #HillaryClinton #SemST  Answer: yes
"
Enjoyed @user article on feminism + @user are building campaign that engages ppl through an intersectional lens #SemST ,yes,"Input: Enjoyed @user article on feminism + @user are building campaign that engages ppl through an intersectional lens #SemST  Answer: yes
"
"Wait...... you said ""BILL COSBY?""  Oh, I'm sorry, I thought you said ""BILL CLINTON!""  #uniteblue #ReadyForHillary #SemST ",yes,"Input: Wait...... you said ""BILL COSBY?""  Oh, I'm sorry, I thought you said ""BILL CLINTON!""  #uniteblue #ReadyForHillary #SemST  Answer: yes
"
President Jimmy Carter:  There's no doubt Hillary will get the nomination. And when she does I'll be happy to support her #SemST ,yes,"Input: President Jimmy Carter:  There's no doubt Hillary will get the nomination. And when she does I'll be happy to support her #SemST  Answer: yes
"
Do you Progressives know how dangerously close you are to suppressing free speech? Stop it.   #inners  #readyforhillary #SemST ,yes,"Input: Do you Progressives know how dangerously close you are to suppressing free speech? Stop it.   #inners  #readyforhillary #SemST  Answer: yes
"
@user #GoKatie Ted you're not going to be President! #HillaryAllTheWay #GayMarriageisLegal #LGBT #GLAAD #PFLAG  #SemST ,yes,"Input: @user #GoKatie Ted you're not going to be President! #HillaryAllTheWay #GayMarriageisLegal #LGBT #GLAAD #PFLAG  #SemST  Answer: yes
"
@user @user  Sheets Clinton Ya got to love it #HillaryonCNN #HillaryClinton #SemST ,yes,"Input: @user @user  Sheets Clinton Ya got to love it #HillaryonCNN #HillaryClinton #SemST  Answer: yes
"
Join the Hillary team now and come to the Jefferson County phone bank tomorrow from 6-8 at Bliss Studio in Fairfield! #SemST ,yes,"Input: Join the Hillary team now and come to the Jefferson County phone bank tomorrow from 6-8 at Bliss Studio in Fairfield! #SemST  Answer: yes
"
Hillary Clinton is the only one who can turn this country around we don't need another man in the office. #endsexism #SemST ,yes,"Input: Hillary Clinton is the only one who can turn this country around we don't need another man in the office. #endsexism #SemST  Answer: yes
"
@user Hillary is a Directioner! This is awesome! :-) They need to sing at your Inauguration! #SemST ,yes,"Input: @user Hillary is a Directioner! This is awesome! :-) They need to sing at your Inauguration! #SemST  Answer: yes
"
Have full faith in @user campaign. #strategy #politics #SemST ,yes,"Input: Have full faith in @user campaign. #strategy #politics #SemST  Answer: yes
"
.@HillaryClinton Looking 4ward 2 hearing your Economic Agenda on Monday July13. WOW a candidate talking Specifics & not Rhetoric! #SemST ,yes,"Input: .@HillaryClinton Looking 4ward 2 hearing your Economic Agenda on Monday July13. WOW a candidate talking Specifics & not Rhetoric! #SemST  Answer: yes
"
