input,output,text
"major nigel cribb , commanding officer of 59 commando said "" the construction of winterised shelters in high altitude villages is a vital task if people who survived the earthquake are now to survive the harsh winter .",yes,"Input: major nigel cribb , commanding officer of 59 commando said "" the construction of winterised shelters in high altitude villages is a vital task if people who survived the earthquake are now to survive the harsh winter . Answer: yes
"
Floods and earth slips: Is the reason destruction of nature?,yes,"Input: Floods and earth slips: Is the reason destruction of nature? Answer: yes
"
"the authorities of benin , burkina-faso , the gambia , ghana , mali , mauritania , niger and senegal have provided initial emergency aid as well as shelter for the homeless , to the extent possible , in schools and vacant buildings .",yes,"Input: the authorities of benin , burkina-faso , the gambia , ghana , mali , mauritania , niger and senegal have provided initial emergency aid as well as shelter for the homeless , to the extent possible , in schools and vacant buildings . Answer: yes
"
"despite the interim measures adopted by the delhi high court on 7 january 2010 requesting the immediate restoration of the homeless shelter and the protection of the displaced families , the municipal corporation of delhi has not yet assisted them .",yes,"Input: despite the interim measures adopted by the delhi high court on 7 january 2010 requesting the immediate restoration of the homeless shelter and the protection of the displaced families , the municipal corporation of delhi has not yet assisted them . Answer: yes
"
"apart from home construction , cargill siam awards scholarships to children from families in need and , in rural areas , has installed water purifiers and water coolers in more than 120 schools .",yes,"Input: apart from home construction , cargill siam awards scholarships to children from families in need and , in rural areas , has installed water purifiers and water coolers in more than 120 schools . Answer: yes
"
"eight people died in liaoning province in the northwest after flash floods from downpours burst dams and destroyed houses in rivers running through huludao city , xinhua reported .",yes,"Input: eight people died in liaoning province in the northwest after flash floods from downpours burst dams and destroyed houses in rivers running through huludao city , xinhua reported . Answer: yes
"
"A Fake Compassion Covered by Charity A Fake Compassion Covered by Charity Tashpolat Bilal Elqut A strong 7.3 magnitude earthquake hit Keriya , Hotan Prefecture, on February 12. By 19:00, February 13, Urumchi Time, 7838 people were affected by the earthquake in six counties of Hotan including Keriya, Niye, Lop, Qaraqash, and Hotan County. Currently, 982 people among the affected people were properly situated ( most of the people in the affected area are still in danger). 157 houses collapsed and 180 rooms were severely damaged. The number of the rooms slightly damaged is 3117, and some barns were also damaged. It has been 3 days since the earthquake struck the area",yes,"Input: A Fake Compassion Covered by Charity A Fake Compassion Covered by Charity Tashpolat Bilal Elqut A strong 7.3 magnitude earthquake hit Keriya , Hotan Prefecture, on February 12. By 19:00, February 13, Urumchi Time, 7838 people were affected by the earthquake in six counties of Hotan including Keriya, Niye, Lop, Qaraqash, and Hotan County. Currently, 982 people among the affected people were properly situated ( most of the people in the affected area are still in danger). 157 houses collapsed and 180 rooms were severely damaged. The number of the rooms slightly damaged is 3117, and some barns were also damaged. It has been 3 days since the earthquake struck the area Answer: yes
"
"A reporter was informed by the Autonomous Regional emergency affairs office that Tian Wen, the vice chairman of the autonomous region, arrived on the scene, commissioned by the autonomous regional party committee and people's government. He organized an on-the-spot earthquake emergency headquarters meeting, to assess the disaster situation and make arrangements for dealing with possible aftershocks. As of 23:30, nearly 60,000 people were affected by the quake, 20,000 people evacuated to safety shelters; more than 3,000 rooms of a thousand families collapsed, and more than 2,000 livestock died in Keriye, Chira, Niye, Lop, Karakash, and Hotan counties as well as in Hotan city as a result of the February 13 earthquake. No casualties have been reported. After the quake, the Hotan Prefecture administrative council immediately set up an emergency rescue plan and put it into operation",yes,"Input: A reporter was informed by the Autonomous Regional emergency affairs office that Tian Wen, the vice chairman of the autonomous region, arrived on the scene, commissioned by the autonomous regional party committee and people's government. He organized an on-the-spot earthquake emergency headquarters meeting, to assess the disaster situation and make arrangements for dealing with possible aftershocks. As of 23:30, nearly 60,000 people were affected by the quake, 20,000 people evacuated to safety shelters; more than 3,000 rooms of a thousand families collapsed, and more than 2,000 livestock died in Keriye, Chira, Niye, Lop, Karakash, and Hotan counties as well as in Hotan city as a result of the February 13 earthquake. No casualties have been reported. After the quake, the Hotan Prefecture administrative council immediately set up an emergency rescue plan and put it into operation Answer: yes
"
"geneva , nov 7 ( reuters ) @-@ the united nations and the global red cross @/@ red crescent said on monday urgent cash support from the outside world was vital to save thousands of lives as winter moves in on homeless survivors of the pakistan earthquake .",yes,"Input: geneva , nov 7 ( reuters ) @-@ the united nations and the global red cross @/@ red crescent said on monday urgent cash support from the outside world was vital to save thousands of lives as winter moves in on homeless survivors of the pakistan earthquake . Answer: yes
"
"Love-yearning hands are waving, exhausted, Come on, let's go to Hotan and think about the people in Yutian It is time to help Uyghur hand-in-han",yes,"Input: Love-yearning hands are waving, exhausted, Come on, let's go to Hotan and think about the people in Yutian It is time to help Uyghur hand-in-han Answer: yes
"
"pyongyang , august 5 ( kcna ) -- it has been ascertained that torrential rains in july did a great deal of damage to people 's living , railway transport , agriculture and other economic sectors in the democratic people 's republic of korea .",yes,"Input: pyongyang , august 5 ( kcna ) -- it has been ascertained that torrential rains in july did a great deal of damage to people 's living , railway transport , agriculture and other economic sectors in the democratic people 's republic of korea . Answer: yes
"
"On the 17th, the report entered Jiuzhaigou County of Sichuan Province from the disaster area of Longnan City Wen County in Gansu Province. The person in charge of the local tourism board explained that with the safe evacuation of 15 tourists from the United States, India, and Israel in the morning of the 17th, thousands of tourists who were stranded there since the Wenchuan earthquake on the 12th all left Jiuzhaigou County safely",yes,"Input: On the 17th, the report entered Jiuzhaigou County of Sichuan Province from the disaster area of Longnan City Wen County in Gansu Province. The person in charge of the local tourism board explained that with the safe evacuation of 15 tourists from the United States, India, and Israel in the morning of the 17th, thousands of tourists who were stranded there since the Wenchuan earthquake on the 12th all left Jiuzhaigou County safely Answer: yes
"
villagers continue with makeshift repairs in bitter sub-zero weather .,yes,"Input: villagers continue with makeshift repairs in bitter sub-zero weather . Answer: yes
"
"350 houses were destroyed during the Hotan earthquake. 350 houses were destroyed during the Hotan earthquake. A report from the Chinese police network showed that the 7.3 magnitude earthquake occurred in Keriya, in the Xinjiang Uyghur Autonomous Region, at 5:15 pm on the 12[th]. The police authority actively collected information about the rescue efforts",yes,"Input: 350 houses were destroyed during the Hotan earthquake. 350 houses were destroyed during the Hotan earthquake. A report from the Chinese police network showed that the 7.3 magnitude earthquake occurred in Keriya, in the Xinjiang Uyghur Autonomous Region, at 5:15 pm on the 12[th]. The police authority actively collected information about the rescue efforts Answer: yes
"
"The earthquake in Kiriye became a hotspot. The earthquake in Kiriye became a hotspot. For all of us, Feb 12, 2014, was an ordinary day",yes,"Input: The earthquake in Kiriye became a hotspot. The earthquake in Kiriye became a hotspot. For all of us, Feb 12, 2014, was an ordinary day Answer: yes
"
"Following the Great Wenchuan Earthquake this time, there were compatriots who struggled out of the debris, wiped their tears and buried the bodies of their families, but they braced up again and declared to the world, ""we are not beaten down; we are on our feet again; the earthquake cannot shake the staunch will of the Chinese people; trials and tribulations serve only to revitalize a nation!"" This enables us to see the fighting spirits of the dauntless Chinese nation give off a dazzling radiance among people in disaster-hit areas",yes,"Input: Following the Great Wenchuan Earthquake this time, there were compatriots who struggled out of the debris, wiped their tears and buried the bodies of their families, but they braced up again and declared to the world, ""we are not beaten down; we are on our feet again; the earthquake cannot shake the staunch will of the Chinese people; trials and tribulations serve only to revitalize a nation!"" This enables us to see the fighting spirits of the dauntless Chinese nation give off a dazzling radiance among people in disaster-hit areas Answer: yes
"
"her remarks were made after seeing first-hand encampments in viana where 6,000 displaced angolans , and 6,500 refugees from the democratic republic of congo ( drc ) are living in unventilated tents and mud huts .",yes,"Input: her remarks were made after seeing first-hand encampments in viana where 6,000 displaced angolans , and 6,500 refugees from the democratic republic of congo ( drc ) are living in unventilated tents and mud huts . Answer: yes
"
"Ministers Kaboneka and Mukantabana comforted people affected by natural disasters. On Wednesday 05/18, accompanied by Stella Ford Mugabo, Minister of Cabinet Affairs, they visited this District and were welcomed by Caritas Mukandasira, governor of Western Province, commanders of army and police, executive committee of the District and many joyful residents",yes,"Input: Ministers Kaboneka and Mukantabana comforted people affected by natural disasters. On Wednesday 05/18, accompanied by Stella Ford Mugabo, Minister of Cabinet Affairs, they visited this District and were welcomed by Caritas Mukandasira, governor of Western Province, commanders of army and police, executive committee of the District and many joyful residents Answer: yes
"
"mohammad daiem kakar , the head of the national disaster management agency , said the landslide had moved the entire village 20 to 30 metres down the mountainside .",yes,"Input: mohammad daiem kakar , the head of the national disaster management agency , said the landslide had moved the entire village 20 to 30 metres down the mountainside . Answer: yes
"
"the remaining usd 75 million provided under the terp phase two will be utilized for the construction of houses , improvement of infrastructure and the rebuilding of livelihoods in the form of grants ( usd 30 million ) and concessional loans ( usd 45 million ) .",yes,"Input: the remaining usd 75 million provided under the terp phase two will be utilized for the construction of houses , improvement of infrastructure and the rebuilding of livelihoods in the form of grants ( usd 30 million ) and concessional loans ( usd 45 million ) . Answer: yes
"
"Yutian, do not shed tears. Yutian, do not shed tears. An earthquake occurred in Yutian, then a tremor happened in Uyghur's heart.............................Kind hearts erupted like a volcano from north to south of the Tianshan Mountains",yes,"Input: Yutian, do not shed tears. Yutian, do not shed tears. An earthquake occurred in Yutian, then a tremor happened in Uyghur's heart.............................Kind hearts erupted like a volcano from north to south of the Tianshan Mountains Answer: yes
"
"khaw mhu , myanmar , may 29 ( reuters ) @-@ myanmar 's junta is evicting dozens of destitute families from one of its own cyclone refugee centres , giving each one just four bamboo poles , a tarpaulin and an unlikely promise of a monthly ration of rice .",yes,"Input: khaw mhu , myanmar , may 29 ( reuters ) @-@ myanmar 's junta is evicting dozens of destitute families from one of its own cyclone refugee centres , giving each one just four bamboo poles , a tarpaulin and an unlikely promise of a monthly ration of rice . Answer: yes
"
The Quran was not damaged during the fire that happened in the Arab Empire. http://t.co/7prZDs43X,yes,"Input: The Quran was not damaged during the fire that happened in the Arab Empire. http://t.co/7prZDs43X Answer: yes
"
"Gondar: A resident whose hotel and residence were robbed and destroyed says, ""I have no place to shelter my children."" In the crisis and unrest that occurred last week in Gondar, 9 ...",yes,"Input: Gondar: A resident whose hotel and residence were robbed and destroyed says, ""I have no place to shelter my children."" In the crisis and unrest that occurred last week in Gondar, 9 ... Answer: yes
"
"concerning recommendations on water , most households in the seychelles received treated water from the public utility companies main supply , however during periods of inadequate rain fall , the public utility companies increased supply through desalination plants and draft plans to maximize the country ’ s use of water resources .",yes,"Input: concerning recommendations on water , most households in the seychelles received treated water from the public utility companies main supply , however during periods of inadequate rain fall , the public utility companies increased supply through desalination plants and draft plans to maximize the country ’ s use of water resources . Answer: yes
"
"The China information network reported news on August 10th : translated by Bagdash Network. The Disaster Command office of the Fujian Provincial People's Government said: The thirteenth typhoon Sodilo had landed on our province and created a gale and rainstorm, which is resulting in a disaster in many places. Byl 11:50 PM, August 9th, the typhoon Sodilo hit Ningdi, Futian, Fuji, Pingtan, Quanju, Sanming, Jiangju, Nanping, Xiamen and nine other cities, 62 towns, 609 villages, with one million 302 thousand 400 people hit by the disaster, which caused 3,000 houses to collapse. 513 thousand 900 people had been shifted. 57 thousand 610 Qing crops were affected by the disaster. A 25.24 kilometer dam and a 0.2 kilometer dam opening were damaged. 2,293 watering facilities were destroyed. 219 power stations were damaged. Direct economic losses was up to 4 billion 24 million yuan and water conservancy facility economic losses were 602 million yuan. Because of the heavy rain, rocks on mountains had rolled off and killed 3 people. One of the cadres of Juning town was washed away and is still missing",yes,"Input: The China information network reported news on August 10th : translated by Bagdash Network. The Disaster Command office of the Fujian Provincial People's Government said: The thirteenth typhoon Sodilo had landed on our province and created a gale and rainstorm, which is resulting in a disaster in many places. Byl 11:50 PM, August 9th, the typhoon Sodilo hit Ningdi, Futian, Fuji, Pingtan, Quanju, Sanming, Jiangju, Nanping, Xiamen and nine other cities, 62 towns, 609 villages, with one million 302 thousand 400 people hit by the disaster, which caused 3,000 houses to collapse. 513 thousand 900 people had been shifted. 57 thousand 610 Qing crops were affected by the disaster. A 25.24 kilometer dam and a 0.2 kilometer dam opening were damaged. 2,293 watering facilities were destroyed. 219 power stations were damaged. Direct economic losses was up to 4 billion 24 million yuan and water conservancy facility economic losses were 602 million yuan. Because of the heavy rain, rocks on mountains had rolled off and killed 3 people. One of the cadres of Juning town was washed away and is still missing Answer: yes
"
"new delhi_ ( dpa ) _ as prayer meetings and candle-light vigils were held wednesday to mourn the victims of the devastating december 26 tsunami in india , thousands of survivors were still waiting for the permanent shelters promised by the government .",yes,"Input: new delhi_ ( dpa ) _ as prayer meetings and candle-light vigils were held wednesday to mourn the victims of the devastating december 26 tsunami in india , thousands of survivors were still waiting for the permanent shelters promised by the government . Answer: yes
"
"balakot , oct 19 ( app ) : prime minister shaukat aziz tuesday asked the earthquake affectees in the inaccessible areas damaged by the oct 8 earthquake to shift to the tentage villages where they can be provided shelter , food and medicines .",yes,"Input: balakot , oct 19 ( app ) : prime minister shaukat aziz tuesday asked the earthquake affectees in the inaccessible areas damaged by the oct 8 earthquake to shift to the tentage villages where they can be provided shelter , food and medicines . Answer: yes
"
"IP Gasasira also told us that people travelling to Kigali city who can are going through Muhanga district while the highway is temporarily out of use to be well renovated. Severe rain usually strikes parts of the Northern Province, where it also rained in Musanze district and destroyed 37 houses while killing small domestic animals in the night of April 18, 2016",yes,"Input: IP Gasasira also told us that people travelling to Kigali city who can are going through Muhanga district while the highway is temporarily out of use to be well renovated. Severe rain usually strikes parts of the Northern Province, where it also rained in Musanze district and destroyed 37 houses while killing small domestic animals in the night of April 18, 2016 Answer: yes
"
"thanks to your generous donations and funds from cida , tearfund , and the mennonite central committee , crwrc continues to walk alongside these communities restoring livelihoods and rebuilding homes .",yes,"Input: thanks to your generous donations and funds from cida , tearfund , and the mennonite central committee , crwrc continues to walk alongside these communities restoring livelihoods and rebuilding homes . Answer: yes
"
