input,output,text
you can't bitch at me for donating to Dems.  Only way to get business done with them is to grease the skids #bribe #paytoplay #SemST ,yes,"Input: you can't bitch at me for donating to Dems.  Only way to get business done with them is to grease the skids #bribe #paytoplay #SemST  Answer: yes
"
"@user @user is a degenerate liar who will do, say, cheat, delete, anything to get another squat at 1600 Penn Ave. #SemST ",yes,"Input: @user @user is a degenerate liar who will do, say, cheat, delete, anything to get another squat at 1600 Penn Ave. #SemST  Answer: yes
"
@user @user Hillaey Clinton can't help but lie...it's who she really is. #SemST ,yes,"Input: @user @user Hillaey Clinton can't help but lie...it's who she really is. #SemST  Answer: yes
"
@user : Women deserve a better candidate for the HIGH HONOR if first woman President: We ALL do! #WhyI'mNotVotingForHillary #SemST ,yes,"Input: @user : Women deserve a better candidate for the HIGH HONOR if first woman President: We ALL do! #WhyI'mNotVotingForHillary #SemST  Answer: yes
"
Wouldn't be surprise that it comes to light that Chelsea's husband cheats on her. #HillaryClinton #SemST ,yes,"Input: Wouldn't be surprise that it comes to light that Chelsea's husband cheats on her. #HillaryClinton #SemST  Answer: yes
"
"@user ""Everything I did was permitted."" -HRC. ""If God is dead, all things are permitted"" -Dostoyevsky.  #tcot #SemST ",yes,"Input: @user ""Everything I did was permitted."" -HRC. ""If God is dead, all things are permitted"" -Dostoyevsky.  #tcot #SemST  Answer: yes
"
.@HillaryClinton is a liar & corrupt.  Period. End of story.  #criminal #liar #hillaryforprison #uppers #tcot #SemST ,yes,"Input: .@HillaryClinton is a liar & corrupt.  Period. End of story.  #criminal #liar #hillaryforprison #uppers #tcot #SemST  Answer: yes
"
@user But throws a rope around reporters and free speech.  #HillaryInNH #SemST ,yes,"Input: @user But throws a rope around reporters and free speech.  #HillaryInNH #SemST  Answer: yes
"
"Obama is 'opportunist,' Hillary Clinton no different just 'more militant' - Chomsky #TruthBeTold #notmypresident #SemST ",yes,"Input: Obama is 'opportunist,' Hillary Clinton no different just 'more militant' - Chomsky #TruthBeTold #notmypresident #SemST  Answer: yes
"
The ropes might keep people back now Hillary but You WILL answer to americans come debate time you coward. #tcot #RedNationRising #SemST ,yes,"Input: The ropes might keep people back now Hillary but You WILL answer to americans come debate time you coward. #tcot #RedNationRising #SemST  Answer: yes
"
#EpicLiberalFail Hilary lied about Banghazi and is caught on audio biahahaha #p2 #uniteblue #libcrib #libtards #SemST ,yes,"Input: #EpicLiberalFail Hilary lied about Banghazi and is caught on audio biahahaha #p2 #uniteblue #libcrib #libtards #SemST  Answer: yes
"
@user This is very credible! Good work! America is desperately in need of good leadership. #VoteGOP #NoHillary #SemST ,yes,"Input: @user This is very credible! Good work! America is desperately in need of good leadership. #VoteGOP #NoHillary #SemST  Answer: yes
"
@user I have 2 words for u  #Benghazi  #whitewater. She's morally questionable. We as women should demand better #SemST ,yes,"Input: @user I have 2 words for u  #Benghazi  #whitewater. She's morally questionable. We as women should demand better #SemST  Answer: yes
"
"#NoHillary2016 & her #PredatorRat, too. MT ""@steve0423: We need to get these stickers up nationwide! #tcot #RedNationRising #SemST ",yes,"Input: #NoHillary2016 & her #PredatorRat, too. MT ""@steve0423: We need to get these stickers up nationwide! #tcot #RedNationRising #SemST  Answer: yes
"
"@user Clinton privilege transcends white privilege, rock star privilege, NFL privilege & intergalactic alien privilege. #SemST ",yes,"Input: @user Clinton privilege transcends white privilege, rock star privilege, NFL privilege & intergalactic alien privilege. #SemST  Answer: yes
"
@user What we need to do is support all Republicans and criticize the opposition. #SemST ,yes,"Input: @user What we need to do is support all Republicans and criticize the opposition. #SemST  Answer: yes
"
"It just depends on what the  definition of the word ""subponea"" is...  #subponea #SemST ",yes,"Input: It just depends on what the  definition of the word ""subponea"" is...  #subponea #SemST  Answer: yes
"
@user @user How many Xanax does this wretched bitch need to sleep at night? #SemST ,yes,"Input: @user @user How many Xanax does this wretched bitch need to sleep at night? #SemST  Answer: yes
"
Republicans in the White House will make America great again! #Trump #educateyourself #boycottlibralmedia #SemST ,yes,"Input: Republicans in the White House will make America great again! #Trump #educateyourself #boycottlibralmedia #SemST  Answer: yes
"
@user @user  I'd be happy if that scandal brings her down.  There will be others...  #SemST ,yes,"Input: @user @user  I'd be happy if that scandal brings her down.  There will be others...  #SemST  Answer: yes
"
"#WhatILearnedToday @user already admitted to having at least 2 devices, more lies, it never stops #SemST ",yes,"Input: #WhatILearnedToday @user already admitted to having at least 2 devices, more lies, it never stops #SemST  Answer: yes
"
What Are We Believing in?  BELIEVE IN VICTORY. Go for  #VICTORY2016  #SemST ,yes,"Input: What Are We Believing in?  BELIEVE IN VICTORY. Go for  #VICTORY2016  #SemST  Answer: yes
"
"#HillaryClinton wants to be elected (thinks she's entitled)to WORK 4 the PEOPLE, & yet, she wants nothing to do with them!#peons #SemST ",yes,"Input: #HillaryClinton wants to be elected (thinks she's entitled)to WORK 4 the PEOPLE, & yet, she wants nothing to do with them!#peons #SemST  Answer: yes
"
"@user @user Seems the way we're going. Lord, I hope Bilderbergs don't pay for Hitlery like they did O. #SemST ",yes,"Input: @user @user Seems the way we're going. Lord, I hope Bilderbergs don't pay for Hitlery like they did O. #SemST  Answer: yes
"
Imagine @user runs for POTUS. Without a doubt a strong & popularly likable candidate against the Clinton. ------- #SemST ,yes,"Input: Imagine @user runs for POTUS. Without a doubt a strong & popularly likable candidate against the Clinton. ------- #SemST  Answer: yes
"
Vow today to fight the #FirstFamilyOfCorruption .@billclinton  .@hillaryclinton & keep her out of office #independents #tcot #SemST ,yes,"Input: Vow today to fight the #FirstFamilyOfCorruption .@billclinton  .@hillaryclinton & keep her out of office #independents #tcot #SemST  Answer: yes
"
