input,output,text
"@user Pregnant people have more than heartbeats. They have feelings, and the ability to make decisions about their health. #SemST ",yes,"Input: @user Pregnant people have more than heartbeats. They have feelings, and the ability to make decisions about their health. #SemST  Answer: yes
"
It is not Pro-Life if you ignore life of the pregnant woman; that includes physical/mental health.IsProLife #SemST ,yes,"Input: It is not Pro-Life if you ignore life of the pregnant woman; that includes physical/mental health.IsProLife #SemST  Answer: yes
"
Anti choice laws are sexist because they only effect women*.   #SemST ,yes,"Input: Anti choice laws are sexist because they only effect women*.   #SemST  Answer: yes
"
"Like 96% of antis don't care about breathing viable persons, and 100% care about embryos more #SemST ",yes,"Input: Like 96% of antis don't care about breathing viable persons, and 100% care about embryos more #SemST  Answer: yes
"
Pro-Choice=Pro-Life. Anti-Choice=Anti-Life. Don't play righteous when you're advocating the endangerment of women. #womensrights #SemST ,yes,"Input: Pro-Choice=Pro-Life. Anti-Choice=Anti-Life. Don't play righteous when you're advocating the endangerment of women. #womensrights #SemST  Answer: yes
"
@user @user well said. Men are playing political football with women's right to have control over our bodies. #fail #SemST ,yes,"Input: @user @user well said. Men are playing political football with women's right to have control over our bodies. #fail #SemST  Answer: yes
"
So anti-choice laws are telling these women they're incapable and shouldn't make decisions that involve their own body.   #SemST ,yes,"Input: So anti-choice laws are telling these women they're incapable and shouldn't make decisions that involve their own body.   #SemST  Answer: yes
"
Women ARE capable of making decisions #SemST ,yes,"Input: Women ARE capable of making decisions #SemST  Answer: yes
"
"@user if they made it illegal, people would use coat hangers, and your photos would really be messed up. #letdoctorsdoit #SemST ",yes,"Input: @user if they made it illegal, people would use coat hangers, and your photos would really be messed up. #letdoctorsdoit #SemST  Answer: yes
"
I #DenounceHarper for refusing to include family planning in foreign aid even though spending $1 could save $6 #wherestheFP #SemST ,yes,"Input: I #DenounceHarper for refusing to include family planning in foreign aid even though spending $1 could save $6 #wherestheFP #SemST  Answer: yes
"
I will visit PEI when all women can get a lawful medical abortion on the island. #Cdnpoli #peipoli #womensrights #SemST ,yes,"Input: I will visit PEI when all women can get a lawful medical abortion on the island. #Cdnpoli #peipoli #womensrights #SemST  Answer: yes
"
I cannot believe there are still people in this century who opposed to women having rights over their own bodies! #disgusted #SemST ,yes,"Input: I cannot believe there are still people in this century who opposed to women having rights over their own bodies! #disgusted #SemST  Answer: yes
"
This is the same reason it's sexist that we don't cover women's birth control. Any issue that primarily effects women is ignored #SemST ,yes,"Input: This is the same reason it's sexist that we don't cover women's birth control. Any issue that primarily effects women is ignored #SemST  Answer: yes
"
Oh you dont like that Im Pro-choice.  Pftt. Dont try to force me to be pro-life. Fuck off   #sorrynotsorry #SemST ,yes,"Input: Oh you dont like that Im Pro-choice.  Pftt. Dont try to force me to be pro-life. Fuck off   #sorrynotsorry #SemST  Answer: yes
"
"A fetus is not living, breathing, born, sentient, or autonomous which is why the pregnant woman's choice matters more #SemST ",yes,"Input: A fetus is not living, breathing, born, sentient, or autonomous which is why the pregnant woman's choice matters more #SemST  Answer: yes
"
Anti-choice laws are entirely men controlling women  #SemST ,yes,"Input: Anti-choice laws are entirely men controlling women  #SemST  Answer: yes
"
Good thing I don't live in Kingston woulda started a riot by now with this 'pro-life' protest #SemST ,yes,"Input: Good thing I don't live in Kingston woulda started a riot by now with this 'pro-life' protest #SemST  Answer: yes
"
People with a uterus can be pro choice. People who have been pregnant can be pro choice. People who lost a child can be prochoice #SemST ,yes,"Input: People with a uterus can be pro choice. People who have been pregnant can be pro choice. People who lost a child can be prochoice #SemST  Answer: yes
"
It very simple .. Let women choose.. #repealthe8th #notacriminal #SemST ,yes,"Input: It very simple .. Let women choose.. #repealthe8th #notacriminal #SemST  Answer: yes
"
"Not all women want to have or bear children, and that is okay  #SemST ",yes,"Input: Not all women want to have or bear children, and that is okay  #SemST  Answer: yes
"
@user 12. something you hate.  People who don't believe abortion should be kept safe and sterile. #SemST ,yes,"Input: @user 12. something you hate.  People who don't believe abortion should be kept safe and sterile. #SemST  Answer: yes
"
Would you rather have women taking dangerous concoctions to induce abortions or know they are getting a safe & legal one? #SemST ,yes,"Input: Would you rather have women taking dangerous concoctions to induce abortions or know they are getting a safe & legal one? #SemST  Answer: yes
"
