input,output,text
"@user oh, that's an easy one: RUN! #spankafeminist #SemST ",yes,"Input: @user oh, that's an easy one: RUN! #spankafeminist #SemST  Answer: yes
"
FEMINIST WHO TOOK PHOTOS OF MEN'S  CROTCHES SHOULD BE CHARGED.  #MANSPREADING #SemST ,yes,"Input: FEMINIST WHO TOOK PHOTOS OF MEN'S  CROTCHES SHOULD BE CHARGED.  #MANSPREADING #SemST  Answer: yes
"
Helping getting laws for both patents to get paid maternity leave???!! WHEN WILL THIS MADNESS STOP?!?!?? #feminismiscruelty #SemST ,yes,"Input: Helping getting laws for both patents to get paid maternity leave???!! WHEN WILL THIS MADNESS STOP?!?!?? #feminismiscruelty #SemST  Answer: yes
"
Evidence of the fossil record to creationists is the evidence against the wage gap to feminists.   #GamerGate #SemST ,yes,"Input: Evidence of the fossil record to creationists is the evidence against the wage gap to feminists.   #GamerGate #SemST  Answer: yes
"
"If u link anti feminism with misogyny or inequality-lover, please dont reproduce! The world have enough imbeciles . #SemST ",yes,"Input: If u link anti feminism with misogyny or inequality-lover, please dont reproduce! The world have enough imbeciles . #SemST  Answer: yes
"
If men and women were equal I could sleep with multiple men and wouldn't be hoe. #IAmAFeminist #SemST ,yes,"Input: If men and women were equal I could sleep with multiple men and wouldn't be hoe. #IAmAFeminist #SemST  Answer: yes
"
A wOMAN?? Wanting to be EQUAL to a MAN???!?! What monstrosity is this?!??!!!? #SemST ,yes,"Input: A wOMAN?? Wanting to be EQUAL to a MAN???!?! What monstrosity is this?!??!!!? #SemST  Answer: yes
"
"Don't tell me what to do and what not to do. Now come here, let me tell you what a real man is.   #hypocrites #SemST ",yes,"Input: Don't tell me what to do and what not to do. Now come here, let me tell you what a real man is.   #hypocrites #SemST  Answer: yes
"
It's incredibly easy to identify shitty females with a poor view on the world and what's important thanks to #SemST ,yes,"Input: It's incredibly easy to identify shitty females with a poor view on the world and what's important thanks to #SemST  Answer: yes
"
A fictional character been raped and abused oppress me. Censor pls!! #thisoppresseswomen  #SemST ,yes,"Input: A fictional character been raped and abused oppress me. Censor pls!! #thisoppresseswomen  #SemST  Answer: yes
"
"Everyone quick, feminists are a minority now! lol #SemST ",yes,"Input: Everyone quick, feminists are a minority now! lol #SemST  Answer: yes
"
#howtospotafeminist?  They are so sexually unattractive that even in a world of rapists they would always be safe. #SemST ,yes,"Input: #howtospotafeminist?  They are so sexually unattractive that even in a world of rapists they would always be safe. #SemST  Answer: yes
"
@user @user good but the first one is a technically false fact but whatever yay #SemST ,yes,"Input: @user @user good but the first one is a technically false fact but whatever yay #SemST  Answer: yes
"
"If a man wants abortion but the woman wants to keep it, why on earth should he pay for child support? #doublestandards #SemST ",yes,"Input: If a man wants abortion but the woman wants to keep it, why on earth should he pay for child support? #doublestandards #SemST  Answer: yes
"
If women didn't have tits would any of us even really care anymore? #SemST ,yes,"Input: If women didn't have tits would any of us even really care anymore? #SemST  Answer: yes
"
"#RapeCulture is leaving your new/used car in the worst neighborhood, doors wide open & not to expect #CarTheftCulture #SemST ",yes,"Input: #RapeCulture is leaving your new/used car in the worst neighborhood, doors wide open & not to expect #CarTheftCulture #SemST  Answer: yes
"
"if those feminists come to their senses about equality, they will be calling themselves equalist. @user #SemST ",yes,"Input: if those feminists come to their senses about equality, they will be calling themselves equalist. @user #SemST  Answer: yes
"
Nice rap by @user @user late but you made your point ki admi ki kya hai jarorat its all about #SemST ,yes,"Input: Nice rap by @user @user late but you made your point ki admi ki kya hai jarorat its all about #SemST  Answer: yes
"
"@user I hope everyone is going to see ""she's beautiful when she's angry""; see the origins of what you are doing #SemST ",yes,"Input: @user I hope everyone is going to see ""she's beautiful when she's angry""; see the origins of what you are doing #SemST  Answer: yes
"
#yesallwomen are #always #unstoppable if they cry to get their way #likeagirl   #GamerGate    #SemST ,yes,"Input: #yesallwomen are #always #unstoppable if they cry to get their way #likeagirl   #GamerGate    #SemST  Answer: yes
"
fEminism?? eQual rights??? treating people like HUMANS??nono nooooiscruelty #SemST ,yes,"Input: fEminism?? eQual rights??? treating people like HUMANS??nono nooooiscruelty #SemST  Answer: yes
"
