input,output,text
I reckon straight women fancy victoria secret models more than straight men do #victoriasecret #irony ,yes,"Input: I reckon straight women fancy victoria secret models more than straight men do #victoriasecret #irony  Answer: yes
"
Should I buy these? And become a full time hipster? Lol! #NOT..... ,yes,"Input: Should I buy these? And become a full time hipster? Lol! #NOT.....  Answer: yes
"
Pretty Shitty day I'm gonna be soaked and full of mud and clay #iliketogetdirty #notreally #sarcasm ,yes,"Input: Pretty Shitty day I'm gonna be soaked and full of mud and clay #iliketogetdirty #notreally #sarcasm  Answer: yes
"
Love waking up to no heat in my apartment #not #socold ,yes,"Input: Love waking up to no heat in my apartment #not #socold  Answer: yes
"
"My dad's still gonna get me santa's gifts since it's my last year before 18, but I really don't know what to ask for... #irony ",yes,"Input: My dad's still gonna get me santa's gifts since it's my last year before 18, but I really don't know what to ask for... #irony  Answer: yes
"
Driving into town on very well cleaned country road I see a tow truck veer off too far to shoulder & get sucked into ditch. #Irony ,yes,"Input: Driving into town on very well cleaned country road I see a tow truck veer off too far to shoulder & get sucked into ditch. #Irony  Answer: yes
"
My son gave me a cold......again!!! Yay! #sarcasm #NotExcitedAboutThisShitAtAll ,yes,"Input: My son gave me a cold......again!!! Yay! #sarcasm #NotExcitedAboutThisShitAtAll  Answer: yes
"
My favorite thing is waking up at 4 and driving 20 minutes in the snow just to see this bitch ass #Not #PaneraProTeam ,yes,"Input: My favorite thing is waking up at 4 and driving 20 minutes in the snow just to see this bitch ass #Not #PaneraProTeam  Answer: yes
"
I love it when people try to tell me that Oakland is so much easier than other schools 😡 #not ,yes,"Input: I love it when people try to tell me that Oakland is so much easier than other schools 😡 #not  Answer: yes
"
Re: prison book ban - Of course Grayling is also trying to ban Judicial Reviews #irony ,yes,"Input: Re: prison book ban - Of course Grayling is also trying to ban Judicial Reviews #irony  Answer: yes
"
Incidentally the foreword for movie #BhopalAPrayerForRain is by Subroto Roy Sahara - saying - justice delayed is justice denied. #Irony ,yes,"Input: Incidentally the foreword for movie #BhopalAPrayerForRain is by Subroto Roy Sahara - saying - justice delayed is justice denied. #Irony  Answer: yes
"
"Since the tribunal was established 14 years ago, no complaint against the intelligence services has ever been upheld. #trustthesystem #not ",yes,"Input: Since the tribunal was established 14 years ago, no complaint against the intelligence services has ever been upheld. #trustthesystem #not  Answer: yes
"
"I like to think of myself as a broken down Justin Bieber - my philosophy professor, everyone. #sarcasm ",yes,"Input: I like to think of myself as a broken down Justin Bieber - my philosophy professor, everyone. #sarcasm  Answer: yes
"
Painting all cops with a broad brush because of the actions of a few is the same logic racists use. #Irony ,yes,"Input: Painting all cops with a broad brush because of the actions of a few is the same logic racists use. #Irony  Answer: yes
"
08:01am on the dot and the buzzer rings #helloworld #not #sleepy #tired #nothanks ,yes,"Input: 08:01am on the dot and the buzzer rings #helloworld #not #sleepy #tired #nothanks  Answer: yes
"
"@user @user Yet no ""dog in the manger"" that actually makes it a dog in a manger story #Irony ",yes,"Input: @user @user Yet no ""dog in the manger"" that actually makes it a dog in a manger story #Irony  Answer: yes
"
I wonder what triggered the anxiety? #sarcasm ,yes,"Input: I wonder what triggered the anxiety? #sarcasm  Answer: yes
"
"@user Even though @user got more ex-wives than @user majors, I'm happy for that washed-up mess... #Not!! #Blocked ",yes,"Input: @user Even though @user got more ex-wives than @user majors, I'm happy for that washed-up mess... #Not!! #Blocked  Answer: yes
"
Nothing says nature like the relentless sound of AM commuter traffic #fthunter #AMdogfun #not@allpeaceful ,yes,"Input: Nothing says nature like the relentless sound of AM commuter traffic #fthunter #AMdogfun #not@allpeaceful  Answer: yes
"
"Have you ever seen the like?? 'Republican move' that will 'effectively rob the royal family', Kate's 32k meal #irony ",yes,"Input: Have you ever seen the like?? 'Republican move' that will 'effectively rob the royal family', Kate's 32k meal #irony  Answer: yes
"
"My coach is so supportive. ""tighten your belt, pick up the weight and just do it."" #sarcasm #ithinkhehatesmesomedays #itsmostlylove ",yes,"Input: My coach is so supportive. ""tighten your belt, pick up the weight and just do it."" #sarcasm #ithinkhehatesmesomedays #itsmostlylove  Answer: yes
"
How can u miss something u never had?||#randomthoughts #miss #irony |http://t.co/G5jLy9IKqn ,yes,"Input: How can u miss something u never had?||#randomthoughts #miss #irony |http://t.co/G5jLy9IKqn  Answer: yes
"
Being a light sleeper is the best. #not ,yes,"Input: Being a light sleeper is the best. #not  Answer: yes
"
