input,output,text
"nobody talks about what happened five years ago, but something shifts beneath the surface of their lives a secret that won't stay buried.",yes,"Input: nobody talks about what happened five years ago, but something shifts beneath the surface of their lives a secret that won't stay buried. Answer: yes
"
"also, there are motorcyclists around to bring momentum to the players.",yes,"Input: also, there are motorcyclists around to bring momentum to the players. Answer: yes
"
"one night, tobias knifes his father in the back, and escape to switzerland.",yes,"Input: one night, tobias knifes his father in the back, and escape to switzerland. Answer: yes
"
"in the ensuing chaos, inez discovers the thorny side of true love and that finding one's soul mate is never quite what you'd expect.",yes,"Input: in the ensuing chaos, inez discovers the thorny side of true love and that finding one's soul mate is never quite what you'd expect. Answer: yes
"
the worst pain for him is the next 5 minutes of living.,yes,"Input: the worst pain for him is the next 5 minutes of living. Answer: yes
"
"a man who travels back to the house of his father, grandfather and backwards.",yes,"Input: a man who travels back to the house of his father, grandfather and backwards. Answer: yes
"
"but before he is able to set out on his expedition, the professor, along with the tablet, are taken hostage by a group of mercenaries, led by the vicious philipe gallo.",yes,"Input: but before he is able to set out on his expedition, the professor, along with the tablet, are taken hostage by a group of mercenaries, led by the vicious philipe gallo. Answer: yes
"
lieutenant hart must then defend the black pilot against charges before an obviously racist american tribunal; unaware that the trial itself is only a front for the real secret of the prison camp.,yes,"Input: lieutenant hart must then defend the black pilot against charges before an obviously racist american tribunal; unaware that the trial itself is only a front for the real secret of the prison camp. Answer: yes
"
"just when it seems martha's influence may be having a favorable effect on greg's attitude, his old ways win out.",yes,"Input: just when it seems martha's influence may be having a favorable effect on greg's attitude, his old ways win out. Answer: yes
"
three astronauts crash land on an earth-like planet after returning from a 7-year long expedition to ganymede.,yes,"Input: three astronauts crash land on an earth-like planet after returning from a 7-year long expedition to ganymede. Answer: yes
"
"the next day, cac&#225; is attacked by two street kids who wanted some money, and thinks pqd is somehow involved.",yes,"Input: the next day, cac&#225; is attacked by two street kids who wanted some money, and thinks pqd is somehow involved. Answer: yes
"
"kidnapper jash uploads the video clip of anna being tortured onto the internet, which instantly becomes the talk of hong kong.",yes,"Input: kidnapper jash uploads the video clip of anna being tortured onto the internet, which instantly becomes the talk of hong kong. Answer: yes
"
"sam and ash become good friends as they fight to save celebi from the new team rocket villain, the iron-masked marauder and his darkball, which turns pok&#233; mon evil and augments their powers to the maximum.",yes,"Input: sam and ash become good friends as they fight to save celebi from the new team rocket villain, the iron-masked marauder and his darkball, which turns pok&#233; mon evil and augments their powers to the maximum. Answer: yes
"
"forced to think fast, the producer decides to digitally create an actress "" simone "" to sub for the star--the first totally believable synthetic actress.",yes,"Input: forced to think fast, the producer decides to digitally create an actress "" simone "" to sub for the star--the first totally believable synthetic actress. Answer: yes
"
"marly temple is living her father's dream of running a motel, only it has become her nightmare.",yes,"Input: marly temple is living her father's dream of running a motel, only it has become her nightmare. Answer: yes
"
we follow the wacky exploits of the town's inhabitants from sassy saloon girls and amazonian behemoth parrots to hypnotist dentists and 400-pound tooth fairies.,yes,"Input: we follow the wacky exploits of the town's inhabitants from sassy saloon girls and amazonian behemoth parrots to hypnotist dentists and 400-pound tooth fairies. Answer: yes
"
"a steroid of sorts, it drives whoever takes the drugs to kill.",yes,"Input: a steroid of sorts, it drives whoever takes the drugs to kill. Answer: yes
"
"horace and colt, a fifty-something married couple, are divided-they have lost the key, to their room and to each other.",yes,"Input: horace and colt, a fifty-something married couple, are divided-they have lost the key, to their room and to each other. Answer: yes
"
"with david carradine, theo van gogh, kate clarke and henry jaglom-featuring a soundtrack by grammy nominated composer willie wisely, who also plays the lead character, willie vincent.",yes,"Input: with david carradine, theo van gogh, kate clarke and henry jaglom-featuring a soundtrack by grammy nominated composer willie wisely, who also plays the lead character, willie vincent. Answer: yes
"
"staked-out in his one-bedroom apartment with his kidnap victim, brian (justin bartha), gigli soon realizes that what he thought would be a routine assignment soon becomes a tumultuous task.",yes,"Input: staked-out in his one-bedroom apartment with his kidnap victim, brian (justin bartha), gigli soon realizes that what he thought would be a routine assignment soon becomes a tumultuous task. Answer: yes
"
"she finds jack's captivity an irresistible turn-on and he can't figure out if she's for real, or manipulating him, too.",yes,"Input: she finds jack's captivity an irresistible turn-on and he can't figure out if she's for real, or manipulating him, too. Answer: yes
"
"with the help of another innocent prisoner (richard harris), he escapes the island and proceeds to transform himself into the wealthy count of monte cristo as part of his plan to exact revenge.",yes,"Input: with the help of another innocent prisoner (richard harris), he escapes the island and proceeds to transform himself into the wealthy count of monte cristo as part of his plan to exact revenge. Answer: yes
"
while staking out his next assignment--the innocent girlfriend of his notorious boss--contract killer malik reflects on the dark path he's chosen but cannot escape.,yes,"Input: while staking out his next assignment--the innocent girlfriend of his notorious boss--contract killer malik reflects on the dark path he's chosen but cannot escape. Answer: yes
"
the cousins work nights at a local mall as security guards.,yes,"Input: the cousins work nights at a local mall as security guards. Answer: yes
"
"in this sense it is merely a travelogue, yet there is so much more, spanning from the traditional to the avant-garde, from the sublime to the ridiculous, very different, highly original and with a unique zeitgeist narrative structure.",yes,"Input: in this sense it is merely a travelogue, yet there is so much more, spanning from the traditional to the avant-garde, from the sublime to the ridiculous, very different, highly original and with a unique zeitgeist narrative structure. Answer: yes
"
"a virus has escaped in a secret facility called "" the hive, "" turning the staff into hungry zombies and releasing the mutated lab "" animals "" that they were studying.",yes,"Input: a virus has escaped in a secret facility called "" the hive, "" turning the staff into hungry zombies and releasing the mutated lab "" animals "" that they were studying. Answer: yes
"
"harboring a secret, john guides angela to a shocking realization that will uncover the past.",yes,"Input: harboring a secret, john guides angela to a shocking realization that will uncover the past. Answer: yes
"
"but after he's done his "" day job "" matt takes on a secret identity as "" the man without fear, "" daredevil, the masked avenger that patrols the neighborhood of hell's kitchen and new york city to combat the injustice that he cannot tackle in the courtroom.",yes,"Input: but after he's done his "" day job "" matt takes on a secret identity as "" the man without fear, "" daredevil, the masked avenger that patrols the neighborhood of hell's kitchen and new york city to combat the injustice that he cannot tackle in the courtroom. Answer: yes
"
ted can't turn the ladies heads like he used to-none of the scams work.,yes,"Input: ted can't turn the ladies heads like he used to-none of the scams work. Answer: yes
"
"the story of ussr's first nuclear ballistic submarine, which suffered a malfunction in its nuclear reactor on its maiden voyage in the north atlantic in 1961.",yes,"Input: the story of ussr's first nuclear ballistic submarine, which suffered a malfunction in its nuclear reactor on its maiden voyage in the north atlantic in 1961. Answer: yes
"
"west coast "" bodybuilding competition and use his own body as the perfect reflection of his mind's work.",yes,"Input: west coast "" bodybuilding competition and use his own body as the perfect reflection of his mind's work. Answer: yes
"
"banks is a hit man, the best, usually working for latin american drug cartels.",yes,"Input: banks is a hit man, the best, usually working for latin american drug cartels. Answer: yes
"
"shot independently over a 24-hour period, the film is first a witness to the fall of the twin towers, as a line of fire and a buckle in the armature signal imminent collapse.",yes,"Input: shot independently over a 24-hour period, the film is first a witness to the fall of the twin towers, as a line of fire and a buckle in the armature signal imminent collapse. Answer: yes
"
