input,output,text
"screenwriter maureen tilyou, director martin duffy and an extremely competent cast handle the controversial aspects of the topic in an even-handed manner.",yes,"Input: screenwriter maureen tilyou, director martin duffy and an extremely competent cast handle the controversial aspects of the topic in an even-handed manner. Answer: yes
"
"like the original, this version is raised a few notches above kiddie fantasy pablum by allen's astringent wit.",yes,"Input: like the original, this version is raised a few notches above kiddie fantasy pablum by allen's astringent wit. Answer: yes
"
"an impressive work in many regards-- the acting, the photography, the pace-- but it would've been even more so had egoyan gone with his gut and been less indulgent of his brain.",yes,"Input: an impressive work in many regards-- the acting, the photography, the pace-- but it would've been even more so had egoyan gone with his gut and been less indulgent of his brain. Answer: yes
"
nice balance between real emotions and cute movie moments with a hilarious love scene.,yes,"Input: nice balance between real emotions and cute movie moments with a hilarious love scene. Answer: yes
"
"egoyan's work often elegantly considers various levels of reality and uses shifting points of view, but here he has constructed a film so labyrinthine that it defeats his larger purpose.",yes,"Input: egoyan's work often elegantly considers various levels of reality and uses shifting points of view, but here he has constructed a film so labyrinthine that it defeats his larger purpose. Answer: yes
"
astonishingly skillful and moving... it could become a historically significant work as well as a masterfully made one.,yes,"Input: astonishingly skillful and moving... it could become a historically significant work as well as a masterfully made one. Answer: yes
"
"[�s] directed the stage version of elling, and gets fine performances from his two leads who originated the characters on stage.",yes,"Input: [�s] directed the stage version of elling, and gets fine performances from his two leads who originated the characters on stage. Answer: yes
"
"mcgrath has deftly trimmed dickens' wonderfully sprawling soap opera, the better to focus on the hero's odyssey from cowering poverty to courage and happiness.",yes,"Input: mcgrath has deftly trimmed dickens' wonderfully sprawling soap opera, the better to focus on the hero's odyssey from cowering poverty to courage and happiness. Answer: yes
"
"too loud, too long and too frantic by half, die another day suggests that the bond franchise has run into a creative wall that 007 cannot fly over, tunnel under or barrel through.",yes,"Input: too loud, too long and too frantic by half, die another day suggests that the bond franchise has run into a creative wall that 007 cannot fly over, tunnel under or barrel through. Answer: yes
"
"wanders all over the map thematically and stylistically, and borrows heavily from lynch, jeunet, and von trier while failing to find a spark of its own.",yes,"Input: wanders all over the map thematically and stylistically, and borrows heavily from lynch, jeunet, and von trier while failing to find a spark of its own. Answer: yes
"
"is truth stranger than fiction? in [creenwriter] charlie kaufman's world, truth and fiction are equally strange, and his for the taking.",yes,"Input: is truth stranger than fiction? in [creenwriter] charlie kaufman's world, truth and fiction are equally strange, and his for the taking. Answer: yes
"
"though in some ways similar to catherine breillat's fat girl, rain is the far superior film.",yes,"Input: though in some ways similar to catherine breillat's fat girl, rain is the far superior film. Answer: yes
"
"hawke's film, a boring, pretentious waste of nearly two hours, doesn't tell you anything except that the chelsea hotel today is populated by whiny, pathetic, starving and untalented artistes.",yes,"Input: hawke's film, a boring, pretentious waste of nearly two hours, doesn't tell you anything except that the chelsea hotel today is populated by whiny, pathetic, starving and untalented artistes. Answer: yes
"
""" argento splatters her colorful life on the screen like an adolescent's diary, trusting others to sort through the fascinating mess. """,yes,"Input: "" argento splatters her colorful life on the screen like an adolescent's diary, trusting others to sort through the fascinating mess. "" Answer: yes
"
"enigma is well-made, but it's just too dry and too placid.",yes,"Input: enigma is well-made, but it's just too dry and too placid. Answer: yes
"
not a bad way to spend a couple of hours.,yes,"Input: not a bad way to spend a couple of hours. Answer: yes
"
a compelling motion picture that illustrates an american tragedy.,yes,"Input: a compelling motion picture that illustrates an american tragedy. Answer: yes
"
"with a romantic comedy plotline straight from the ages, this cinderella story doesn't have a single surprise up its sleeve. but it does somehow manage to get you under its spell.",yes,"Input: with a romantic comedy plotline straight from the ages, this cinderella story doesn't have a single surprise up its sleeve. but it does somehow manage to get you under its spell. Answer: yes
"
about a boy will warm your heart without making you feel guilty about it.,yes,"Input: about a boy will warm your heart without making you feel guilty about it. Answer: yes
"
"an efficient, exceedingly likable family film about orphans and sports that comes with equal doses of sentimentality, corny jokes and life lessons.",yes,"Input: an efficient, exceedingly likable family film about orphans and sports that comes with equal doses of sentimentality, corny jokes and life lessons. Answer: yes
"
basically a static series of semi-improvised (and semi-coherent) raps between the stars.,yes,"Input: basically a static series of semi-improvised (and semi-coherent) raps between the stars. Answer: yes
"
all prints of this film should be sent to and buried on pluto.,yes,"Input: all prints of this film should be sent to and buried on pluto. Answer: yes
"
we haven't seen such hilarity since say it isn't so !,yes,"Input: we haven't seen such hilarity since say it isn't so ! Answer: yes
"
"the people in dogtown and z-boys are so funny, aggressive and alive, you have to watch them because you can't wait to see what they do next.",yes,"Input: the people in dogtown and z-boys are so funny, aggressive and alive, you have to watch them because you can't wait to see what they do next. Answer: yes
"
"the only camouflage carvey should now be considering is a paper bag to wear over his head when he goes out into public, to avoid being recognized as the man who bilked unsuspecting moviegoers.",yes,"Input: the only camouflage carvey should now be considering is a paper bag to wear over his head when he goes out into public, to avoid being recognized as the man who bilked unsuspecting moviegoers. Answer: yes
"
the best thing i can say about this film is that i can't wait to see what the director does next.,yes,"Input: the best thing i can say about this film is that i can't wait to see what the director does next. Answer: yes
"
two tedious acts light on great scares and a good surprise ending.,yes,"Input: two tedious acts light on great scares and a good surprise ending. Answer: yes
"
"like "" this is spinal tap "", only with more pathetic protagonists- and funnier !",yes,"Input: like "" this is spinal tap "", only with more pathetic protagonists- and funnier ! Answer: yes
"
"colorful and deceptively buoyant until it suddenly pulls the rug out from under you, burkinabe filmmaker dani kouyate's reworking of a folk story whose roots go back to 7th-century oral traditions is also a pointed political allegory.",yes,"Input: colorful and deceptively buoyant until it suddenly pulls the rug out from under you, burkinabe filmmaker dani kouyate's reworking of a folk story whose roots go back to 7th-century oral traditions is also a pointed political allegory. Answer: yes
"
"it's not that waiting for happiness is a bad film, because it isn't. it's just incredibly dull.",yes,"Input: it's not that waiting for happiness is a bad film, because it isn't. it's just incredibly dull. Answer: yes
"
"a distant, even sterile, yet compulsively watchable look at the sordid life of hogan's heroes star bob crane.",yes,"Input: a distant, even sterile, yet compulsively watchable look at the sordid life of hogan's heroes star bob crane. Answer: yes
"
"visually imaginative, thematically instructive and thoroughly delightful, it takes us on a roller-coaster ride from innocence to experience without even a hint of that typical kiddie-flick sentimentality.",yes,"Input: visually imaginative, thematically instructive and thoroughly delightful, it takes us on a roller-coaster ride from innocence to experience without even a hint of that typical kiddie-flick sentimentality. Answer: yes
"
you don't have to be an especially tough grader to give a charitable b-minus to the emperor's club.,yes,"Input: you don't have to be an especially tough grader to give a charitable b-minus to the emperor's club. Answer: yes
"
"it picked me up, swung me around, and dropped me back in my seat with more emotional force than any other recent film.",yes,"Input: it picked me up, swung me around, and dropped me back in my seat with more emotional force than any other recent film. Answer: yes
"
what's so striking about jolie's performance is that she never lets her character become a caricature-- not even with that radioactive hair.,yes,"Input: what's so striking about jolie's performance is that she never lets her character become a caricature-- not even with that radioactive hair. Answer: yes
"
sort of an existential version of a seinfeld episode.,yes,"Input: sort of an existential version of a seinfeld episode. Answer: yes
"
"this bold and cathartic drama deserves to be experienced by those who cherish intimate dramas about individuals struggling against all odds to practice love, compassion, and forgiveness.",yes,"Input: this bold and cathartic drama deserves to be experienced by those who cherish intimate dramas about individuals struggling against all odds to practice love, compassion, and forgiveness. Answer: yes
"
"witty, charming, ultimately empathetic portrait of a once-upon-a-time industry titan.",yes,"Input: witty, charming, ultimately empathetic portrait of a once-upon-a-time industry titan. Answer: yes
"
devoid of any of the qualities that made the first film so special.,yes,"Input: devoid of any of the qualities that made the first film so special. Answer: yes
"
